doc_id,y,x1,Z_bar1,Z_bar2,Z_bar3
5712,0.09832789421586552,0.08,0.36,0.16,0.48
5713,0.18965961158045924,0.14,0.38,0.42,0.2
5714,-0.4418655831577624,0.08,0.4,0.6,0.0
5715,-0.346518616752017,0.1,0.34,0.0,0.66
5716,-0.1926077523238949,0.18,0.38,0.42,0.2
5717,-0.16989767248480778,0.1,0.32,0.1,0.58
5718,-0.19129956944135323,0.08,0.26,0.26,0.48
5719,0.24490996027274947,0.12,0.38,0.2,0.42
5720,-0.2954510355562699,0.02,0.28,0.1,0.62
5721,-0.6058279756620136,0.1,0.34,0.1,0.56
5722,-0.6754660476277246,0.12,0.36,0.18,0.46
5723,-0.4979529672027631,0.12,0.28,0.06,0.66
5724,-0.04116061203112434,0.18,0.46,0.22,0.32
5725,-0.31665975458111006,0.12,0.3,0.3,0.4
5726,0.2087266664202315,0.1,0.28,0.48,0.24
5727,-0.03691236966503314,0.12,0.34,0.28,0.38
5728,-0.13707425383855396,0.12,0.36,0.54,0.1
5729,-0.6053544027067888,0.12,0.44,0.44,0.12
5730,-0.3663941352518303,0.12,0.26,0.1,0.64
5731,-0.13061569746700363,0.2,0.44,0.3,0.26
5732,-0.050044773576498114,0.1,0.32,0.38,0.3
5733,-0.38690321973244823,0.04,0.3,0.2,0.5
5734,-0.18472433666919652,0.1,0.34,0.2,0.46
5735,-0.578037460872868,0.14,0.32,0.66,0.02
5736,-0.10146977392497467,0.12,0.32,0.68,0.0
5737,-0.5424097851075516,0.08,0.28,0.38,0.34
5738,-0.13394389336906734,0.1,0.36,0.16,0.48
5739,-0.3700504602431357,0.08,0.38,0.24,0.38
5740,-0.4710577969691562,0.12,0.48,0.5,0.02
5741,-0.12509722246729754,0.04,0.28,0.58,0.14
5742,0.08418514062663088,0.04,0.28,0.7,0.02
5743,-0.01706806687868337,0.08,0.3,0.2,0.5
5744,-0.00649032076904546,0.1,0.3,0.68,0.02
5745,-0.3563061488184729,0.22,0.46,0.22,0.32
5746,0.10876414477635907,0.1,0.3,0.42,0.28
5747,-0.21249889661490584,0.16,0.38,0.52,0.1
5748,-0.20427252291426545,0.14,0.42,0.52,0.06
5749,-0.453434037490961,0.12,0.4,0.3,0.3
5750,-0.22566286448147818,0.06,0.36,0.44,0.2
5751,-0.14041599308775055,0.1,0.36,0.4,0.24
5752,-0.029214103667336178,0.12,0.3,0.22,0.48
5753,-0.42526833898123073,0.2,0.5,0.26,0.24
5754,-0.4778796619318284,0.12,0.26,0.52,0.22
5755,-0.27962106384576285,0.12,0.42,0.12,0.46
5756,-0.13086629917944034,0.14,0.34,0.36,0.3
5757,-0.5460242135256975,0.08,0.4,0.58,0.02
5758,-0.47560015080726287,0.22,0.46,0.3,0.24
5759,-0.2643901813299422,0.1,0.38,0.6,0.02
5760,0.052111680795169785,0.12,0.26,0.7,0.04
5761,-0.32507156711164176,0.14,0.34,0.56,0.1
5762,-0.3239466984817824,0.06,0.3,0.02,0.68
5763,-0.31531326000740945,0.14,0.4,0.5,0.1
5764,-0.3187012604802775,0.1,0.4,0.52,0.08
5765,-0.26360299299167433,0.04,0.2,0.32,0.48
5766,-0.3111266326430136,0.12,0.4,0.16,0.44
5767,0.06003131499706532,0.14,0.32,0.54,0.14
5768,-0.2699452540314499,0.12,0.46,0.28,0.26
5769,-0.5083257159145276,0.08,0.4,0.1,0.5
5770,-0.38662324949553745,0.08,0.46,0.4,0.14
5771,-0.5497412994085683,0.04,0.24,0.68,0.08
5772,0.02817227030287947,0.1,0.32,0.18,0.5
5773,0.13587375384117867,0.18,0.3,0.42,0.28
5774,-0.47107358202961536,0.08,0.3,0.66,0.04
5775,-0.21199062681035852,0.06,0.26,0.16,0.58
5776,-0.34992864838008536,0.08,0.2,0.68,0.12
5777,-0.353033315914367,0.08,0.34,0.56,0.1
5778,-0.32522663717953576,0.06,0.36,0.12,0.52
5779,-0.2620743785778743,0.1,0.3,0.18,0.52
5780,-0.1650049713855726,0.08,0.38,0.14,0.48
5781,-0.5064175428673248,0.1,0.36,0.4,0.24
5782,-0.26037028965935416,0.16,0.38,0.48,0.14
5783,-0.11281217605558892,0.06,0.24,0.36,0.4
5784,0.1451366372004052,0.14,0.38,0.46,0.16
5785,-0.34440312116994554,0.08,0.38,0.18,0.44
5786,-0.309379615677902,0.1,0.38,0.22,0.4
5787,-0.3094226353070133,0.16,0.4,0.48,0.12
5788,-0.5017166940861019,0.08,0.32,0.64,0.04
5789,-0.25458583539920027,0.12,0.38,0.5,0.12
5790,0.14856577032914545,0.1,0.28,0.16,0.56
5791,-0.34601095829441364,0.14,0.36,0.1,0.54
5792,0.1752206884126949,0.2,0.4,0.14,0.46
5793,-0.22417118023203159,0.06,0.3,0.38,0.32
5794,-0.6340244977934333,0.18,0.46,0.48,0.06
5795,-0.21497068613028147,0.16,0.4,0.1,0.5
5796,0.09629648450749462,0.2,0.34,0.34,0.32
5797,-0.4296345681938779,0.18,0.44,0.02,0.54
5798,-0.5524468972604715,0.2,0.44,0.56,0.0
5799,-0.2922664731648596,0.12,0.4,0.22,0.38
5800,-0.23542137847245495,0.02,0.24,0.58,0.18
5801,-0.0302514199384257,0.06,0.34,0.0,0.66
5802,-0.2895192943532265,0.16,0.44,0.48,0.08
5803,-0.1392776171437803,0.1,0.48,0.06,0.46
5804,-0.03848107097858508,0.08,0.28,0.14,0.58
5805,-0.11246507198805736,0.16,0.44,0.12,0.44
5806,-0.12596078291545326,0.14,0.4,0.42,0.18
5807,-0.37562393444719,0.1,0.36,0.22,0.42
5808,0.035805527949415994,0.14,0.3,0.54,0.16
5809,-0.48175098816451634,0.14,0.32,0.32,0.36
5810,-0.42927573788585616,0.1,0.28,0.66,0.06
5811,-0.30719749116940503,0.06,0.4,0.48,0.12
5812,0.0908745594211609,0.12,0.32,0.42,0.26
5813,-0.3806219146320005,0.04,0.36,0.34,0.3
5814,-0.19070297706895395,0.16,0.46,0.2,0.34
5815,-0.26490593692947584,0.18,0.4,0.46,0.14
5816,-0.05412863401011178,0.16,0.28,0.0,0.72
5817,-0.18328476133217356,0.12,0.3,0.0,0.7
5818,-0.4111713538637797,0.08,0.46,0.18,0.36
5819,-0.30395693636980664,0.06,0.36,0.36,0.28
5820,-0.5943365604647833,0.18,0.48,0.0,0.52
5821,-0.6091963181530149,0.1,0.28,0.46,0.26
5822,-0.026180428541624612,0.06,0.38,0.44,0.18
5823,-0.1725368857784677,0.1,0.3,0.18,0.52
5824,-0.18298112319782506,0.12,0.44,0.18,0.38
5825,0.301063763890417,0.1,0.28,0.28,0.44
5826,0.1904626012208074,0.16,0.36,0.44,0.2
5827,-0.020241610059948123,0.14,0.34,0.4,0.26
5828,0.0018759562053859147,0.06,0.28,0.3,0.42
5829,-0.3464389249766831,0.12,0.38,0.04,0.58
5830,-0.455785928629439,0.12,0.32,0.4,0.28
5831,-0.5232047416164368,0.18,0.5,0.02,0.48
5832,-0.4362480448151498,0.22,0.52,0.18,0.3
5833,0.07926120258557823,0.16,0.44,0.14,0.42
5834,-0.1845052832147262,0.14,0.4,0.6,0.0
5835,-0.506555348868437,0.14,0.38,0.2,0.42
5836,-0.2381660682427246,0.14,0.42,0.42,0.16
5837,-0.3841378838972572,0.16,0.3,0.68,0.02
5838,-0.25226220045037934,0.22,0.44,0.08,0.48
5839,-0.26103095548801103,0.14,0.42,0.0,0.58
5840,-0.16425688073713868,0.12,0.36,0.62,0.02
5841,-0.6242683421514877,0.08,0.3,0.44,0.26
5842,-0.07383816929710332,0.12,0.32,0.04,0.64
5843,-0.8232842862016154,0.14,0.42,0.52,0.06
5844,-0.5975788827328687,0.12,0.44,0.18,0.38
5845,-0.6128833609616331,0.08,0.32,0.56,0.12
5846,-0.40702796548151543,0.06,0.38,0.6,0.02
5847,-0.3436341477994019,0.16,0.4,0.6,0.0
5848,-0.41854142820234724,0.12,0.26,0.22,0.52
5849,-0.6064587985044552,0.2,0.44,0.36,0.2
5850,-0.140428122017727,0.2,0.34,0.26,0.4
5851,-0.2922116585122552,0.1,0.44,0.0,0.56
5852,-0.12298980018697683,0.12,0.34,0.0,0.66
5853,-0.5188242656490687,0.12,0.4,0.6,0.0
5854,0.026641372600551466,0.22,0.42,0.58,0.0
5855,0.04209671178911556,0.08,0.3,0.64,0.06
5856,-0.117034737821694,0.12,0.34,0.3,0.36
5857,-0.021754775733823978,0.18,0.42,0.06,0.52
5858,-0.6541032626735196,0.08,0.34,0.58,0.08
5859,-0.5472232194936125,0.06,0.3,0.44,0.26
5860,-0.7207091145225951,0.08,0.34,0.36,0.3
5861,-0.2479012060810827,0.04,0.28,0.64,0.08
5862,-0.4052835191859124,0.14,0.4,0.5,0.1
5863,0.04468873027706158,0.1,0.32,0.4,0.28
5864,-0.43087760044684986,0.02,0.18,0.12,0.7
5865,-0.5778786296549107,0.16,0.3,0.6,0.1
5866,-0.0220735054825303,0.2,0.34,0.42,0.24
5867,-0.266911729796036,0.1,0.28,0.14,0.58
5868,-0.08580902590504227,0.06,0.26,0.66,0.08
5869,-0.7292016659428049,0.14,0.38,0.02,0.6
5870,-0.5030766606845694,0.18,0.38,0.54,0.08
5871,-0.17044220656481163,0.04,0.22,0.5,0.28
5872,-0.10180098958202398,0.1,0.32,0.56,0.12
5873,-0.25049525367342385,0.14,0.34,0.06,0.6
5874,-0.05285352251344316,0.12,0.32,0.56,0.12
5875,-0.4231248671188286,0.14,0.44,0.36,0.2
5876,-0.2516435525140556,0.14,0.3,0.22,0.48
5877,-0.2962791025188821,0.18,0.44,0.36,0.2
5878,-0.4019874375028375,0.12,0.26,0.62,0.12
5879,-0.06368455392971789,0.18,0.48,0.04,0.48
5880,-0.110363557340183,0.14,0.38,0.08,0.54
5881,-0.12351586079585741,0.08,0.24,0.4,0.36
5882,-0.06780628706097974,0.02,0.3,0.36,0.34
5883,-0.07277055769809723,0.08,0.32,0.0,0.68
5884,-0.5782651645831229,0.1,0.38,0.22,0.4
5885,-0.21030672100805434,0.14,0.48,0.34,0.18
5886,0.1947960312066225,0.16,0.38,0.0,0.62
5887,0.008254011784018439,0.1,0.24,0.72,0.04
5888,-0.7210602518971716,0.1,0.46,0.3,0.24
5889,-0.6298680970017085,0.18,0.42,0.4,0.18
5890,-0.701362708990455,0.12,0.48,0.04,0.48
5891,-0.01378568458470808,0.1,0.42,0.04,0.54
5892,0.09769472719913874,0.1,0.4,0.44,0.16
5893,-0.7219437629019472,0.16,0.36,0.36,0.28
5894,-0.3619951968673581,0.12,0.3,0.08,0.62
5895,-0.5926851179614268,0.16,0.42,0.14,0.44
5896,-0.11838509048582746,0.16,0.36,0.5,0.14
5897,0.17316303439587452,0.22,0.36,0.14,0.5
5898,0.08820005173084511,0.12,0.36,0.14,0.5
5899,-0.005075139362821474,0.08,0.28,0.64,0.08
5900,-0.1384485492335291,0.04,0.38,0.46,0.16
5901,-0.29879614684746286,0.1,0.38,0.56,0.06
5902,0.014993306181252719,0.12,0.36,0.58,0.06
5903,-0.6463979025064985,0.06,0.32,0.02,0.66
5904,-0.23200903551685423,0.1,0.42,0.48,0.1
5905,-0.374086086110866,0.12,0.32,0.52,0.16
5906,-0.03143539123794678,0.2,0.4,0.32,0.28
5907,0.11197330193478794,0.06,0.26,0.68,0.06
5908,-0.16203129092974777,0.08,0.34,0.18,0.48
5909,-0.0339101327946951,0.12,0.3,0.26,0.44
5910,-0.33659674606248324,0.12,0.26,0.46,0.28
5911,-0.06975923876936659,0.1,0.24,0.38,0.38
5912,-0.27186779590479737,0.12,0.3,0.12,0.58
5913,0.14703939764089,0.1,0.32,0.04,0.64
5914,-0.7233461240292205,0.04,0.42,0.0,0.58
5915,0.006697789114955943,0.1,0.36,0.18,0.46
5916,-0.792491087205132,0.1,0.38,0.54,0.08
5917,-0.5158558722906099,0.2,0.38,0.52,0.1
5918,-0.5204118356118361,0.18,0.46,0.18,0.36
5919,-0.34405439396377735,0.14,0.36,0.62,0.02
5920,-0.6013319299025796,0.04,0.32,0.44,0.24
5921,-0.27629680139642265,0.18,0.36,0.08,0.56
5922,-0.43613558381384565,0.16,0.34,0.16,0.5
5923,-0.3480320678241905,0.08,0.42,0.1,0.48
5924,-0.18572759798866983,0.08,0.36,0.42,0.22
5925,-0.3227687840317032,0.1,0.36,0.14,0.5
5926,0.11271928435618112,0.18,0.4,0.44,0.16
5927,-0.5866147831110321,0.02,0.24,0.44,0.32
5928,-0.20279419498639406,0.14,0.38,0.38,0.24
5929,-0.05601370173664175,0.1,0.3,0.28,0.42
5930,0.0313395374048564,0.06,0.28,0.28,0.44
5931,0.12339431661955791,0.08,0.28,0.7,0.02
5932,-0.022322175784258186,0.14,0.32,0.26,0.42
5933,-0.39790982548663784,0.16,0.38,0.56,0.06
5934,-0.09560215657725736,0.2,0.38,0.54,0.08
5935,-0.03718492337373169,0.1,0.4,0.28,0.32
5936,-0.32663332776316034,0.18,0.38,0.36,0.26
5937,0.033094770220914504,0.18,0.4,0.26,0.34
5938,-0.35130594118065206,0.02,0.18,0.48,0.34
5939,-0.4214148970156915,0.1,0.4,0.04,0.56
5940,-0.28851461891388935,0.1,0.36,0.44,0.2
5941,-0.4136377867432534,0.18,0.36,0.64,0.0
5942,-0.08707612636780131,0.14,0.32,0.3,0.38
5943,0.26750087431668523,0.1,0.42,0.34,0.24
5944,-0.5862057312109141,0.1,0.36,0.38,0.26
5945,0.06586991718942453,0.06,0.26,0.12,0.62
5946,0.23594263217638162,0.12,0.32,0.02,0.66
5947,-0.14772428216519568,0.2,0.34,0.12,0.54
5948,0.09948175348229304,0.14,0.4,0.58,0.02
5949,0.07821082087756451,0.1,0.24,0.74,0.02
5950,-0.21983177109619903,0.1,0.26,0.24,0.5
5951,-0.32585811129353803,0.12,0.46,0.2,0.34
5952,-0.12059075057791852,0.14,0.36,0.34,0.3
5953,0.07703528316011518,0.16,0.38,0.24,0.38
5954,-0.28468415812488057,0.04,0.22,0.3,0.48
5955,-0.4538317087220938,0.06,0.38,0.14,0.48
5956,-0.42930020939783076,0.14,0.44,0.04,0.52
5957,-0.45370384457702323,0.14,0.32,0.64,0.04
5958,-0.7897740420222631,0.12,0.38,0.04,0.58
5959,0.14227702822055896,0.16,0.32,0.0,0.68
5960,-0.3134788146761722,0.1,0.36,0.38,0.26
5961,-0.18951486565659992,0.12,0.3,0.48,0.22
5962,-0.5941479521295452,0.14,0.4,0.6,0.0
5963,-0.3314830870467911,0.14,0.36,0.58,0.06
5964,-0.020562659779693238,0.14,0.36,0.12,0.52
5965,-0.4107466936523645,0.16,0.48,0.28,0.24
5966,0.15252921417353732,0.06,0.3,0.2,0.5
5967,0.03474836118171176,0.02,0.3,0.24,0.46
5968,-0.04620648085022269,0.14,0.4,0.34,0.26
5969,0.3090797831388007,0.06,0.16,0.84,0.0
5970,-0.1613106802261774,0.16,0.36,0.38,0.26
5971,-0.2264075961035151,0.08,0.44,0.4,0.16
5972,-0.4763607264379497,0.12,0.34,0.38,0.28
5973,-0.6616288025025084,0.04,0.34,0.46,0.2
5974,-0.624481521316024,0.14,0.46,0.26,0.28
5975,-0.4079082733618019,0.1,0.4,0.1,0.5
5976,-0.0860691293267461,0.14,0.4,0.06,0.54
5977,-0.31094676723911663,0.16,0.4,0.4,0.2
5978,-0.16239514994471874,0.14,0.36,0.42,0.22
5979,-0.29776388534481135,0.12,0.42,0.0,0.58
5980,-0.1403013515029099,0.14,0.34,0.54,0.12
5981,0.08351718377095552,0.14,0.36,0.28,0.36
5982,-0.18105967064733347,0.18,0.44,0.34,0.22
5983,-0.12867804226027435,0.06,0.32,0.2,0.48
5984,-0.21050567708838924,0.1,0.22,0.66,0.12
5985,-0.22580647577063764,0.04,0.26,0.74,0.0
5986,-0.3904313654395708,0.1,0.26,0.4,0.34
5987,-0.005524535806616243,0.14,0.36,0.06,0.58
5988,-0.17597502259743045,0.08,0.3,0.18,0.52
5989,-0.2524466269201066,0.02,0.28,0.2,0.52
5990,-0.7909341684294591,0.14,0.5,0.44,0.06
5991,-0.47208155925906836,0.16,0.4,0.22,0.38
5992,-0.28261228652034737,0.14,0.4,0.52,0.08
5993,0.04748943906870651,0.08,0.34,0.28,0.38
5994,-0.4157629121284966,0.14,0.34,0.46,0.2
5995,-0.6632904527430717,0.12,0.28,0.4,0.32
5996,-0.22473468144479727,0.06,0.44,0.3,0.26
5997,-0.09971039450259483,0.16,0.34,0.42,0.24
5998,-0.041847196194533365,0.14,0.34,0.34,0.32
5999,-0.34594721288086827,0.14,0.36,0.56,0.08
6000,-0.8336177668126786,0.1,0.3,0.4,0.3
6001,0.28247081066553775,0.08,0.24,0.3,0.46
6002,-0.06262159676653295,0.22,0.4,0.0,0.6
6003,-0.7363958460164679,0.12,0.34,0.66,0.0
6004,-0.483066307462999,0.1,0.4,0.14,0.46
6005,-0.20295204105213321,0.04,0.22,0.38,0.4
6006,-0.28508637221919614,0.1,0.26,0.66,0.08
6007,-0.1482646788396198,0.08,0.4,0.44,0.16
6008,-0.004499565551337459,0.1,0.4,0.3,0.3
6009,-0.3015615060158057,0.12,0.42,0.12,0.46
6010,-0.12130693594265307,0.14,0.36,0.2,0.44
6011,-0.2586916641335057,0.14,0.48,0.5,0.02
6012,-0.42508711678118394,0.14,0.48,0.04,0.48
6013,-0.5895656275643526,0.06,0.42,0.2,0.38
6014,0.2630443276589688,0.18,0.32,0.68,0.0
6015,-0.7887567076338162,0.14,0.44,0.54,0.02
6016,-0.21977863315858698,0.1,0.26,0.06,0.68
6017,-0.4216830664865513,0.08,0.3,0.42,0.28
6018,-0.19537661336047837,0.18,0.4,0.56,0.04
6019,-0.2073206901689254,0.04,0.3,0.44,0.26
6020,-0.23910142690681058,0.1,0.38,0.1,0.52
6021,-0.2182960854444127,0.08,0.34,0.2,0.46
6022,-0.09918418666046669,0.16,0.46,0.52,0.02
6023,-0.16898656016004632,0.14,0.4,0.2,0.4
6024,-0.31028131935535985,0.12,0.42,0.36,0.22
6025,-0.024207955417114707,0.08,0.28,0.36,0.36
6026,-0.07450790320189282,0.08,0.28,0.7,0.02
6027,-0.40304220933387835,0.12,0.38,0.26,0.36
6028,0.1471698253541734,0.1,0.38,0.6,0.02
6029,-0.5933811257638226,0.12,0.3,0.6,0.1
6030,-0.08505888844137494,0.08,0.32,0.18,0.5
6031,-0.37720837602188007,0.12,0.46,0.0,0.54
6032,-0.09049296959917852,0.08,0.44,0.04,0.52
6033,-0.19719415292950748,0.14,0.32,0.38,0.3
6034,-0.015122203198810441,0.12,0.38,0.08,0.54
6035,-0.18872135419658453,0.16,0.42,0.56,0.02
6036,-0.11556422752584955,0.06,0.3,0.66,0.04
6037,-0.13414321460640646,0.08,0.26,0.02,0.72
6038,-0.2524858133710266,0.08,0.38,0.54,0.08
6039,0.043067359015868084,0.1,0.32,0.3,0.38
6040,-0.2301619558729259,0.06,0.36,0.0,0.64
6041,-0.0879211307440981,0.12,0.36,0.44,0.2
6042,-0.2836693851847774,0.08,0.34,0.32,0.34
6043,-0.16584372109774506,0.14,0.3,0.0,0.7
6044,0.02872933639786257,0.14,0.34,0.32,0.34
6045,-0.5882638549021697,0.08,0.32,0.5,0.18
6046,0.031502495259886576,0.18,0.42,0.22,0.36
6047,-0.742028526339594,0.06,0.36,0.2,0.44
6048,-0.07847631525315493,0.04,0.22,0.18,0.6
6049,-0.24195839555221,0.08,0.34,0.28,0.38
6050,-0.17886572244734783,0.16,0.34,0.24,0.42
6051,-0.4835731351424071,0.18,0.5,0.24,0.26
6052,-0.1630820142109495,0.1,0.24,0.64,0.12
6053,-0.11441206986269029,0.08,0.34,0.14,0.52
6054,-0.18528425267131937,0.14,0.42,0.02,0.56
6055,-0.34219531611198417,0.18,0.44,0.12,0.44
6056,-0.3590474404394307,0.2,0.44,0.28,0.28
6057,-0.27969061638840625,0.08,0.48,0.16,0.36
6058,-0.4915328844288148,0.04,0.46,0.24,0.3
6059,-0.27708630810465185,0.12,0.28,0.44,0.28
6060,-0.24963077071526363,0.1,0.3,0.34,0.36
6061,-0.3084144401768637,0.1,0.28,0.02,0.7
6062,0.1793519469387181,0.18,0.44,0.28,0.28
6063,-0.009117935004603395,0.16,0.46,0.54,0.0
6064,0.03220589583940156,0.1,0.32,0.06,0.62
6065,-0.2784128379077509,0.1,0.4,0.1,0.5
6066,0.14492028246703226,0.2,0.44,0.54,0.02
6067,-0.2229557114803592,0.1,0.3,0.46,0.24
6068,-0.397783138188476,0.1,0.34,0.6,0.06
6069,-0.47007363287090187,0.08,0.36,0.64,0.0
6070,-0.012529295120623618,0.12,0.4,0.12,0.48
6071,0.13038718187110337,0.14,0.44,0.28,0.28
6072,-0.2796389203128658,0.24,0.48,0.5,0.02
6073,-0.5180203552288493,0.1,0.4,0.2,0.4
6074,-0.1272181186444511,0.12,0.32,0.68,0.0
6075,0.11704185768271858,0.14,0.38,0.24,0.38
6076,-0.43969840824478157,0.08,0.44,0.08,0.48
6077,-0.24854013747382553,0.1,0.36,0.34,0.3
6078,-0.02416176269473236,0.08,0.44,0.36,0.2
6079,-0.08729617219920202,0.14,0.36,0.26,0.38
6080,-0.38611312267277476,0.1,0.32,0.3,0.38
6081,-0.5267154442579511,0.12,0.38,0.44,0.18
6082,-0.45089858788990855,0.06,0.34,0.5,0.16
6083,-0.4851974884316468,0.16,0.44,0.3,0.26
6084,-0.6292851278227646,0.12,0.28,0.68,0.04
6085,0.1472444769184725,0.22,0.46,0.54,0.0
6086,-0.8676747138603531,0.08,0.24,0.72,0.04
6087,-0.6303252056566485,0.18,0.48,0.02,0.5
6088,-0.18301427667027134,0.16,0.4,0.46,0.14
6089,-0.40354483908183736,0.12,0.38,0.5,0.12
6090,-0.2893511674006128,0.16,0.38,0.3,0.32
6091,0.02437469848346238,0.1,0.34,0.02,0.64
6092,-0.17336776100106663,0.04,0.3,0.14,0.56
6093,-0.09433255651782779,0.16,0.46,0.1,0.44
6094,-0.2161389345717084,0.1,0.44,0.4,0.16
6095,-0.32246918081470705,0.08,0.3,0.4,0.3
6096,-0.19651920418509788,0.06,0.38,0.6,0.02
6097,-0.41302455539692723,0.1,0.34,0.56,0.1
6098,0.051548189746388806,0.06,0.28,0.72,0.0
6099,-0.17643176254327436,0.16,0.32,0.62,0.06
6100,0.11530153911179492,0.04,0.34,0.12,0.54
6101,-0.18980904594299283,0.1,0.44,0.26,0.3
6102,-0.45939371546319674,0.18,0.48,0.34,0.18
6103,-0.4194681662866864,0.08,0.5,0.38,0.12
6104,-0.15323850135136516,0.08,0.4,0.06,0.54
6105,-0.33837692935711094,0.08,0.42,0.28,0.3
6106,-0.07288371516208628,0.14,0.32,0.52,0.16
6107,-0.3701761712060091,0.04,0.32,0.36,0.32
6108,-0.33122299221340484,0.12,0.48,0.04,0.48
6109,-0.5792771033474899,0.06,0.3,0.56,0.14
6110,-0.49102005808435567,0.1,0.44,0.24,0.32
6111,-0.48715111015075013,0.18,0.32,0.14,0.54
6112,-0.4102602058694147,0.18,0.46,0.08,0.46
6113,-0.37642871883685863,0.12,0.44,0.0,0.56
6114,-0.35658070416282944,0.08,0.36,0.22,0.42
6115,-0.559837170210143,0.1,0.46,0.54,0.0
6116,-0.2968215636702061,0.12,0.38,0.32,0.3
6117,-0.19986257774746,0.18,0.44,0.04,0.52
6118,-0.12246169466357204,0.16,0.34,0.32,0.34
6119,-0.5388982141943819,0.04,0.36,0.54,0.1
6120,-0.21884577126122992,0.14,0.4,0.02,0.58
6121,-0.03871051417947835,0.1,0.28,0.46,0.26
6122,-0.30896341633306135,0.1,0.34,0.14,0.52
6123,-0.20773325138084975,0.1,0.36,0.38,0.26
6124,-0.13129883494987293,0.22,0.36,0.28,0.36
6125,-0.4113031359061274,0.16,0.44,0.5,0.06
6126,0.01538827698999548,0.16,0.38,0.0,0.62
6127,-0.15158136519659332,0.14,0.42,0.38,0.2
6128,-0.22001483775843883,0.16,0.4,0.42,0.18
6129,-0.15513231223410776,0.14,0.5,0.22,0.28
6130,-0.49244275180186015,0.1,0.28,0.04,0.68
6131,-0.442555285937846,0.12,0.34,0.06,0.6
6132,-0.577373315896275,0.0,0.34,0.44,0.22
6133,-0.20940576942010825,0.2,0.34,0.66,0.0
6134,-0.5543547503127626,0.14,0.38,0.28,0.34
6135,-0.033037096933329235,0.1,0.4,0.14,0.46
6136,-0.028976638963246426,0.08,0.38,0.58,0.04
6137,-0.3869262289043476,0.12,0.42,0.36,0.22
6138,0.12432275779631191,0.14,0.34,0.14,0.52
6139,-0.2764080395365613,0.1,0.42,0.12,0.46
6140,-0.2666723795415574,0.08,0.28,0.06,0.66
6141,-0.2663258221782293,0.3,0.48,0.08,0.44
6142,-0.13531934266513607,0.2,0.46,0.32,0.22
6143,-0.32433908848019943,0.08,0.4,0.06,0.54
6144,0.10917946360906386,0.16,0.34,0.08,0.58
6145,-0.348199769287147,0.14,0.34,0.12,0.54
6146,-0.38596179766789984,0.08,0.36,0.26,0.38
6147,-0.2617830897501523,0.12,0.38,0.32,0.3
6148,-0.29325443427047465,0.12,0.28,0.62,0.1
6149,-0.365883843312149,0.18,0.46,0.04,0.5
6150,-0.4541136550385195,0.12,0.42,0.14,0.44
6151,-0.031313939961962745,0.12,0.34,0.5,0.16
6152,-0.4281209004846327,0.06,0.34,0.52,0.14
6153,-0.2654683842346181,0.14,0.38,0.58,0.04
6154,-0.2561728747512244,0.12,0.32,0.04,0.64
6155,-0.4603221770938322,0.14,0.42,0.48,0.1
6156,-0.11918430783273748,0.1,0.42,0.3,0.28
6157,-0.26340124760100747,0.08,0.38,0.38,0.24
6158,-0.5176483795790046,0.16,0.44,0.22,0.34
6159,-0.2707872222751243,0.14,0.5,0.2,0.3
6160,-0.6921793704243977,0.1,0.38,0.44,0.18
6161,-0.6421215002670932,0.14,0.42,0.58,0.0
6162,-0.12730396315686096,0.08,0.26,0.72,0.02
6163,-0.2915713178253172,0.16,0.28,0.08,0.64
6164,0.14276444022145124,0.12,0.3,0.32,0.38
6165,-0.5356829862387431,0.12,0.38,0.08,0.54
6166,0.005921019116023274,0.1,0.32,0.62,0.06
6167,-0.07137220279892265,0.2,0.42,0.02,0.56
6168,-0.127827995015341,0.08,0.34,0.52,0.14
6169,-0.5068680221817695,0.1,0.48,0.4,0.12
6170,-0.2746724897460381,0.1,0.38,0.5,0.12
6171,-0.1718118065305212,0.18,0.36,0.64,0.0
6172,-0.20372210806579882,0.2,0.4,0.32,0.28
6173,-0.3066518256121417,0.14,0.28,0.12,0.6
6174,-0.23779633497929178,0.12,0.34,0.56,0.1
6175,0.1154187759793005,0.14,0.46,0.52,0.02
6176,-0.052687452817602926,0.18,0.4,0.34,0.26
6177,0.2745017393554688,0.28,0.48,0.26,0.26
6178,-0.1614697875656949,0.18,0.42,0.14,0.44
6179,-0.2317989550967443,0.06,0.3,0.26,0.44
6180,-0.07420264401811846,0.12,0.4,0.36,0.24
6181,0.2581631651219394,0.1,0.24,0.46,0.3
6182,-0.14657221102791196,0.14,0.38,0.54,0.08
6183,-0.530127093483814,0.1,0.34,0.14,0.52
6184,-0.06727195572301907,0.06,0.18,0.74,0.08
6185,-0.06225595501243231,0.14,0.38,0.4,0.22
6186,0.03753010679695784,0.1,0.36,0.36,0.28
6187,0.13140153102459717,0.22,0.5,0.26,0.24
6188,-0.2604593579821512,0.2,0.44,0.38,0.18
6189,-0.2176366073998928,0.08,0.3,0.42,0.28
6190,-0.15828174547520715,0.22,0.52,0.22,0.26
6191,-0.2706899919822361,0.08,0.36,0.06,0.58
6192,-0.30322454269652527,0.16,0.46,0.28,0.26
6193,-0.22360887431790893,0.12,0.4,0.12,0.48
6194,-0.38240857557271685,0.14,0.44,0.06,0.5
6195,-0.021972837873071832,0.14,0.38,0.56,0.06
6196,0.011448346597248915,0.16,0.42,0.4,0.18
