NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24731398647757716,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24730132744370362,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24729563250176675,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24728824332296628,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.24725992416056794,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.247254027047736,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.2472300684219768,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24721837671470256,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720706877218213,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24720037804434195,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716750525641928,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24716733378770347,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24715416622326974,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.24714883074326618,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.2471465816560507,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24713588119548482,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.24710501252832592,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.2470885404446528,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.24708312426238865,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.2470799492169433,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24706454759273705,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.24704461833390623,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.2470253458387557,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
-0.24701551540996936,0.0,0.0,0.0,0.0,0.0
